"","X","SurveyID","SiteID","SurveyDate","SurveyStartTime","WindScale","SkyCode","Rain","Temp","RH","LightConditions","RANOKA","RANOKA_Index","RANOKA_Count","RANCLA_Index","RANCLA","Year","time","date","Species","survdate"
"2459",779,3709,168,"7/17/2008","21:54",1,0,0,22,76,4,0,0,0,0,0,2008,-1.26,0.46,"Neither","7/17/2021"
"2460",780,3710,27,"7/17/2008","22:11",1,0,0,24,76,4,0,0,0,0,1,2008,-1.09,0.46,"BronzeFrog","7/17/2021"
"2461",781,3711,14,"7/17/2008","22:27",1,0,0,25,73,4,1,0,2,0,1,2008,-0.93,0.46,"Both","7/17/2021"
"2462",782,3712,86,"7/17/2008","22:44",1,0,0,25,75,4,1,0,4,0,1,2008,-0.76,0.46,"Both","7/17/2021"
"2463",783,3713,482,"7/17/2008","23:08",1,0,0,24,74,4,0,0,0,0,1,2008,-0.52,0.46,"BronzeFrog","7/17/2021"
"2464",784,3714,20,"7/17/2008","23:24",1,0,0,22,77,4,1,0,5,0,1,2008,-0.36,0.46,"Both","7/17/2021"
"2465",785,3715,211,"7/17/2008","23:38",1,0,0,21,74,4,1,0,2,0,1,2008,-0.22,0.46,"Both","7/17/2021"
"2466",786,3716,212,"7/17/2008","23:46",1,0,0,22,84,4,1,0,4,0,0,2008,-0.14,0.46,"BogFrog","7/17/2021"
"2467",931,4342,250,"7/17/2009","0:13",1,0,0,24,84,2,0,0,0,2,1,2009,0.13,0.46,"BronzeFrog","7/17/2021"
"2468",932,4343,90,"7/17/2009","20:21",1,1,0,25,86,4,0,0,0,0,0,2009,-2.19,0.46,"Neither","7/17/2021"
"2469",933,4345,214,"7/17/2009","20:42",1,1,0,25,79,3,0,0,0,0,0,2009,-1.98,0.46,"Neither","7/17/2021"
"2470",934,4346,89,"7/17/2009","20:53",1,0,0,26,74,2,0,0,0,0,0,2009,-1.87,0.46,"Neither","7/17/2021"
"2471",935,4347,92,"7/17/2009","21:00",1,0,0,25,74,2,0,0,0,0,0,2009,-1.8,0.46,"Neither","7/17/2021"
"2472",936,4348,13,"7/17/2009","21:08",1,0,0,26,82,2,0,0,0,1,1,2009,-1.72,0.46,"BronzeFrog","7/17/2021"
"2473",937,4349,163,"7/17/2009","21:16",1,0,0,26,79,2,0,0,0,1,1,2009,-1.64,0.46,"BronzeFrog","7/17/2021"
"2474",938,4350,150,"7/17/2009","21:23",1,1,0,26,81,2,0,0,0,0,0,2009,-1.57,0.46,"Neither","7/17/2021"
"2475",939,4351,169,"7/17/2009","21:43",1,1,0,25,73,2,0,0,0,1,1,2009,-1.37,0.46,"BronzeFrog","7/17/2021"
"2476",940,4352,170,"7/17/2009","21:54",1,1,0,24,74,2,0,0,0,2,1,2009,-1.26,0.46,"BronzeFrog","7/17/2021"
"2477",941,4353,212,"7/17/2009","22:15",1,1,0,25,80,2,0,0,0,0,0,2009,-1.05,0.46,"Neither","7/17/2021"
"2478",942,4354,211,"7/17/2009","22:23",1,1,0,24,82,2,0,0,0,0,0,2009,-0.97,0.46,"Neither","7/17/2021"
"2479",943,4355,20,"7/17/2009","22:35",1,1,0,24,84,2,0,0,0,1,1,2009,-0.85,0.46,"BronzeFrog","7/17/2021"
"2480",944,4356,482,"7/17/2009","22:54",1,1,0,27,76,2,0,0,0,1,1,2009,-0.66,0.46,"BronzeFrog","7/17/2021"
"2481",945,4357,86,"7/17/2009","23:12",1,1,0,26,76,2,1,1,5,3,1,2009,-0.48,0.46,"Both","7/17/2021"
"2482",946,4358,14,"7/17/2009","23:23",1,1,0,26,74,2,0,0,0,2,1,2009,-0.37,0.46,"BronzeFrog","7/17/2021"
"2483",947,4359,27,"7/17/2009","23:54",1,1,0,26,71,1,0,0,0,1,1,2009,-0.06,0.46,"BronzeFrog","7/17/2021"
"2484",1195,4720,15,"7/17/2010","21:01",1,1,0,29,66,2,1,1,3,1,1,2010,-1.79,0.46,"Both","7/17/2021"
"2485",1196,4721,164,"7/17/2010","21:10",1,1,0,27,71,2,0,0,0,0,0,2010,-1.7,0.46,"Neither","7/17/2021"
"2486",1197,4722,49,"7/17/2010","21:18",1,1,0,27,76,2,0,0,0,2,1,2010,-1.62,0.46,"BronzeFrog","7/17/2021"
"2487",1198,4723,165,"7/17/2010","21:29",1,1,0,26,81,2,0,0,0,0,0,2010,-1.51,0.46,"Neither","7/17/2021"
"2488",1199,4725,167,"7/17/2010","21:41",1,1,0,26,85,2,0,0,0,0,0,2010,-1.39,0.46,"Neither","7/17/2021"
"2489",1200,4726,187,"7/17/2010","21:48",1,1,0,27,83,2,0,0,0,0,0,2010,-1.32,0.46,"Neither","7/17/2021"
"2490",1201,4732,500,"7/17/2010","23:05",1,1,0,25,80,1,1,1,1,1,1,2010,-0.55,0.46,"Both","7/17/2021"
"2491",1642,6553,214,"7/17/2014","21:42",0,0,0,24,98,0,0,0,0,2,1,2014,-1.38,0.46,"BronzeFrog","7/17/2021"
"2492",1643,6555,90,"7/17/2014","22:09",0,0,0,24,98,0,1,1,1,0,0,2014,-1.11,0.46,"BogFrog","7/17/2021"
"2493",1644,6556,89,"7/17/2014","22:28",0,0,0,24,98,0,0,0,0,2,1,2014,-0.92,0.46,"BronzeFrog","7/17/2021"
"2494",1705,4733,499,"7/17/2010","23:28",1,1,0,25,79,0,0,0,0,1,1,2010,-0.32,0.46,"BronzeFrog","7/17/2021"
"2495",1706,4734,56,"7/17/2010","23:50",1,1,0,26,75,1,0,0,0,1,1,2010,-0.1,0.46,"BronzeFrog","7/17/2021"
"2496",1707,4735,21,"7/17/2010","23:57",1,1,0,25,79,1,0,0,0,0,0,2010,-0.03,0.46,"Neither","7/17/2021"
"2497",1797,5203,497,"7/17/2011","20:54",0,2,0,24,87,1,0,0,0,1,1,2011,-1.86,0.46,"BronzeFrog","7/17/2021"
"2498",1798,5204,266,"7/17/2011","21:17",0,2,0,25,82,1,0,0,0,0,0,2011,-1.63,0.46,"Neither","7/17/2021"
"2499",1799,5205,24,"7/17/2011","21:40",0,1,0,26,78,1,1,2,5,3,1,2011,-1.4,0.46,"Both","7/17/2021"
"2500",1800,5206,185,"7/17/2011","21:47",0,1,0,24,92,1,0,0,0,3,1,2011,-1.33,0.46,"BronzeFrog","7/17/2021"
"2501",1801,5207,495,"7/17/2011","21:56",0,2,0,24,91,1,1,2,3,3,1,2011,-1.24,0.46,"Both","7/17/2021"
"2502",2731,5635,266,"7/17/2012","0:49",0,0,0,24,94,0,1,3,5,2,1,2012,0.49,0.46,"Both","7/17/2021"
"2503",2732,5636,495,"7/17/2012","0:59",0,0,0,26,87,0,1,3,5,3,1,2012,0.59,0.46,"Both","7/17/2021"
"2504",2733,5637,24,"7/17/2012","1:06",0,0,0,26,87,0,1,3,3,3,1,2012,0.66,0.46,"Both","7/17/2021"
"2505",2734,5638,185,"7/17/2012","1:12",0,0,0,26,91,0,1,3,4,3,1,2012,0.72,0.46,"Both","7/17/2021"
"2506",2735,5639,186,"7/17/2012","1:17",0,0,0,26,89,0,0,0,0,3,1,2012,0.77,0.46,"BronzeFrog","7/17/2021"
"2507",2736,5640,22,"7/17/2012","1:23",0,0,0,25,86,0,0,0,0,0,0,2012,0.83,0.46,"Neither","7/17/2021"
"2508",2737,5641,184,"7/17/2012","1:29",0,0,0,26,86,0,0,0,0,0,0,2012,0.89,0.46,"Neither","7/17/2021"
"2509",2738,5642,183,"7/17/2012","1:35",0,0,0,26,84,0,0,0,0,0,0,2012,0.95,0.46,"Neither","7/17/2021"
"2510",2739,5643,182,"7/17/2012","1:40",0,0,0,25,86,0,0,0,0,0,0,2012,1,0.46,"Neither","7/17/2021"
"2511",2740,5644,21,"7/17/2012","1:45",0,0,0,25,88,0,1,1,1,0,0,2012,1.05,0.46,"BogFrog","7/17/2021"
"2512",2741,5645,56,"7/17/2012","1:51",0,1,0,26,88,0,0,0,0,0,0,2012,1.11,0.46,"Neither","7/17/2021"
"2513",2742,5647,192,"7/17/2012","20:20",0,2,0,26,78,0,0,0,0,0,0,2012,-2.2,0.46,"Neither","7/17/2021"
"2514",2743,5651,473,"7/17/2012","20:52",0,2,1,25,78,0,0,0,0,0,0,2012,-1.88,0.46,"Neither","7/17/2021"
"2515",2744,5653,497,"7/17/2012","21:27",0,2,1,26,73,0,0,0,0,0,0,2012,-1.53,0.46,"Neither","7/17/2021"
"2516",2745,5654,489,"7/17/2012","22:06",0,2,0,26,73,0,0,0,0,0,0,2012,-1.14,0.46,"Neither","7/17/2021"
"2517",2746,5657,19,"7/17/2012","22:35",0,2,0,25,77,0,0,0,0,0,0,2012,-0.85,0.46,"Neither","7/17/2021"
"2518",2747,5659,187,"7/17/2012","23:41",0,2,0,25,78,0,0,0,0,0,0,2012,-0.19,0.46,"Neither","7/17/2021"
"2519",2748,5660,167,"7/17/2012","23:47",0,2,0,25,78,0,0,0,0,1,1,2012,-0.13,0.46,"BronzeFrog","7/17/2021"
"2520",2749,5662,165,"7/17/2012","23:57",0,2,0,25,78,0,0,0,0,0,0,2012,-0.03,0.46,"Neither","7/17/2021"
"2521",573,2724,7,"7/18/2007","20:36",0,0,0,25,85,1,0,0,0,0,1,2007,-2.04,0.47,"BronzeFrog","7/18/2021"
"2522",787,3717,169,"7/18/2008","0:10",1,0,0,21,76,4,0,0,0,0,1,2008,0.1,0.47,"BronzeFrog","7/18/2021"
"2523",788,3718,170,"7/18/2008","0:23",1,0,0,23,73,4,0,0,0,0,1,2008,0.23,0.47,"BronzeFrog","7/18/2021"
"2524",789,3719,13,"7/18/2008","0:41",1,0,0,21,72,4,0,0,0,0,1,2008,0.41,0.47,"BronzeFrog","7/18/2021"
"2525",790,3720,150,"7/18/2008","0:50",1,0,0,23,76,4,1,0,2,0,1,2008,0.5,0.47,"Both","7/18/2021"
"2526",791,3721,163,"7/18/2008","0:57",1,0,0,24,76,4,1,0,3,0,1,2008,0.57,0.47,"Both","7/18/2021"
"2527",792,3722,92,"7/18/2008","1:09",1,0,0,23,76,4,0,0,0,0,0,2008,0.69,0.47,"Neither","7/18/2021"
"2528",793,3723,89,"7/18/2008","1:20",1,0,0,22,74,4,0,0,0,0,1,2008,0.8,0.47,"BronzeFrog","7/18/2021"
"2529",794,3724,214,"7/18/2008","1:35",1,0,0,22,71,4,1,0,3,0,1,2008,0.95,0.47,"Both","7/18/2021"
"2530",795,3726,90,"7/18/2008","1:58",1,0,0,21,69,4,0,0,0,0,1,2008,1.18,0.47,"BronzeFrog","7/18/2021"
"2531",948,4360,168,"7/18/2009","0:09",1,1,0,26,70,2,0,0,0,1,1,2009,0.09,0.47,"BronzeFrog","7/18/2021"
"2532",949,4361,125,"7/18/2009","0:18",1,1,0,25,70,2,1,2,5,2,1,2009,0.18,0.47,"Both","7/18/2021"
"2533",950,4362,226,"7/18/2009","0:25",1,1,0,26,77,2,0,0,0,0,0,2009,0.25,0.47,"Neither","7/18/2021"
"2534",951,4363,526,"7/18/2009","0:56",1,1,0,27,76,2,1,2,5,1,1,2009,0.56,0.47,"Both","7/18/2021"
"2535",952,4364,12,"7/18/2009","1:13",1,1,0,27,69,2,0,0,0,1,1,2009,0.73,0.47,"BronzeFrog","7/18/2021"
"2536",953,4365,26,"7/18/2009","1:23",1,1,0,26,68,2,0,0,0,0,0,2009,0.83,0.47,"Neither","7/18/2021"
"2537",954,4369,488,"7/18/2009","1:55",1,1,0,26,68,2,0,0,0,0,0,2009,1.15,0.47,"Neither","7/18/2021"
"2538",1708,4736,182,"7/18/2010","0:05",1,1,0,26,80,1,0,0,0,0,0,2010,0.05,0.47,"Neither","7/18/2021"
"2539",1709,4737,183,"7/18/2010","0:12",1,1,0,25,80,1,1,2,5,0,0,2010,0.12,0.47,"BogFrog","7/18/2021"
"2540",1710,4738,184,"7/18/2010","0:19",1,1,0,24,87,1,0,0,0,1,1,2010,0.19,0.47,"BronzeFrog","7/18/2021"
"2541",1711,4739,22,"7/18/2010","0:30",1,1,0,24,82,1,1,1,1,1,1,2010,0.3,0.47,"Both","7/18/2021"
"2542",1712,4740,186,"7/18/2010","0:42",1,1,0,25,90,1,0,0,0,1,1,2010,0.42,0.47,"BronzeFrog","7/18/2021"
"2543",1713,4741,19,"7/18/2010","1:10",1,1,0,25,80,1,0,0,0,0,0,2010,0.7,0.47,"Neither","7/18/2021"
"2544",1714,4742,90,"7/18/2010","20:40",1,1,0,27,76,2,0,0,0,0,0,2010,-2,0.47,"Neither","7/18/2021"
"2545",1715,4744,214,"7/18/2010","21:10",1,1,0,24,82,2,1,1,1,1,1,2010,-1.7,0.47,"Both","7/18/2021"
"2546",1716,4745,89,"7/18/2010","21:20",1,1,0,26,86,2,0,0,0,0,0,2010,-1.6,0.47,"Neither","7/18/2021"
"2547",1717,4746,92,"7/18/2010","21:50",1,1,0,28,80,2,0,0,0,0,0,2010,-1.3,0.47,"Neither","7/18/2021"
"2548",1718,4747,13,"7/18/2010","23:00",1,1,0,27,76,2,1,2,5,2,1,2010,-0.6,0.47,"Both","7/18/2021"
"2549",1719,4748,163,"7/18/2010","22:08",1,1,0,25,81,2,1,2,5,2,1,2010,-1.12,0.47,"Both","7/18/2021"
"2550",1720,4749,150,"7/18/2010","22:15",1,1,0,25,83,2,1,2,3,1,1,2010,-1.05,0.47,"Both","7/18/2021"
"2551",1721,4750,212,"7/18/2010","22:52",1,1,0,25,79,2,1,2,5,0,0,2010,-0.68,0.47,"BogFrog","7/18/2021"
"2552",1722,4751,211,"7/18/2010","22:59",1,1,0,25,76,2,1,3,5,1,1,2010,-0.61,0.47,"Both","7/18/2021"
"2553",1723,4752,20,"7/18/2010","23:05",1,1,0,23,90,1,1,2,5,2,1,2010,-0.55,0.47,"Both","7/18/2021"
"2554",1724,4753,482,"7/18/2010","23:33",1,1,0,24,87,1,1,2,5,1,1,2010,-0.27,0.47,"Both","7/18/2021"
"2555",1725,4754,86,"7/18/2010","23:58",1,1,0,24,89,1,1,2,5,1,1,2010,-0.02,0.47,"Both","7/18/2021"
"2556",2787,5663,49,"7/18/2012","0:02",0,2,0,24,84,0,0,0,0,2,1,2012,0.02,0.47,"BronzeFrog","7/18/2021"
"2557",2788,5664,164,"7/18/2012","0:10",0,2,0,24,84,0,1,1,1,2,1,2012,0.1,0.47,"Both","7/18/2021"
"2558",2789,5665,15,"7/18/2012","0:17",0,2,0,24,84,0,0,0,0,1,1,2012,0.17,0.47,"BronzeFrog","7/18/2021"
"2559",2790,5669,212,"7/18/2012","1:29",0,2,0,24,80,0,1,1,1,1,1,2012,0.89,0.47,"Both","7/18/2021"
"2560",2791,5670,211,"7/18/2012","1:35",0,2,0,24,80,0,1,1,1,1,1,2012,0.95,0.47,"Both","7/18/2021"
"2561",2792,5671,20,"7/18/2012","1:48",0,2,0,24,80,0,1,3,5,3,1,2012,1.08,0.47,"Both","7/18/2021"
"2562",2793,5673,488,"7/18/2012","20:27",0,2,0,26,78,0,0,0,0,0,0,2012,-2.13,0.47,"Neither","7/18/2021"
"2563",2794,5676,26,"7/18/2012","20:50",0,2,0,25,78,0,0,0,0,2,1,2012,-1.9,0.47,"BronzeFrog","7/18/2021"
"2564",2795,5677,12,"7/18/2012","21:00",0,2,0,26,73,0,0,0,0,0,0,2012,-1.8,0.47,"Neither","7/18/2021"
"2565",2796,5678,400,"7/18/2012","21:07",0,2,0,26,77,0,0,0,0,0,0,2012,-1.73,0.47,"Neither","7/18/2021"
"2566",2797,5679,226,"7/18/2012","21:16",0,2,0,25,78,0,0,0,0,0,0,2012,-1.64,0.47,"Neither","7/18/2021"
"2567",2798,5680,525,"7/18/2012","21:25",0,2,0,25,77,0,1,2,1,0,0,2012,-1.55,0.47,"BogFrog","7/18/2021"
"2568",2799,5681,125,"7/18/2012","21:38",0,2,0,24,83,0,1,3,5,3,1,2012,-1.42,0.47,"Both","7/18/2021"
"2569",2800,5682,14,"7/18/2012","21:55",0,2,0,25,77,0,1,1,1,2,1,2012,-1.25,0.47,"Both","7/18/2021"
"2570",2801,5683,86,"7/18/2012","22:06",0,2,0,25,78,0,1,3,2,2,1,2012,-1.14,0.47,"Both","7/18/2021"
"2571",2802,5684,482,"7/18/2012","22:19",0,2,0,25,74,0,0,0,0,0,0,2012,-1.01,0.47,"Neither","7/18/2021"
"2572",2803,5685,169,"7/18/2012","22:49",0,2,0,24,84,0,0,0,0,0,0,2012,-0.71,0.47,"Neither","7/18/2021"
"2573",2804,5686,170,"7/18/2012","23:02",0,2,0,24,79,0,1,1,1,3,1,2012,-0.58,0.47,"Both","7/18/2021"
"2574",2805,5687,13,"7/18/2012","23:19",0,2,0,24,76,0,0,0,0,2,1,2012,-0.41,0.47,"BronzeFrog","7/18/2021"
"2575",2806,5688,163,"7/18/2012","23:33",0,2,0,23,84,0,0,0,0,0,0,2012,-0.27,0.47,"Neither","7/18/2021"
"2576",2807,5689,150,"7/18/2012","23:43",0,2,0,25,72,0,0,0,0,0,0,2012,-0.17,0.47,"Neither","7/18/2021"
"2577",219,1854,212,"7/19/2006","20:14",1,1,0,26,80,1,0,0,0,1,1,2006,-2.26,0.48,"BronzeFrog","7/19/2021"
"2578",220,1855,211,"7/19/2006","20:29",1,1,0,26,80,1,0,0,0,1,1,2006,-2.11,0.48,"BronzeFrog","7/19/2021"
"2579",221,1856,20,"7/19/2006","20:47",1,1,0,26,80,1,1,1,2,1,1,2006,-1.93,0.48,"Both","7/19/2021"
"2580",222,1857,482,"7/19/2006","21:03",1,1,0,26,80,1,0,0,0,1,1,2006,-1.77,0.48,"BronzeFrog","7/19/2021"
"2581",223,1858,86,"7/19/2006","21:43",1,1,0,26,80,1,1,1,2,2,1,2006,-1.37,0.48,"Both","7/19/2021"
"2582",224,1859,27,"7/19/2006","22:44",1,1,0,26,80,1,1,1,3,2,1,2006,-0.76,0.48,"Both","7/19/2021"
"2583",225,1860,14,"7/19/2006","22:04",1,1,0,26,80,1,1,1,2,2,1,2006,-1.16,0.48,"Both","7/19/2021"
"2584",226,1861,400,"7/19/2006","23:23",1,1,0,26,80,1,0,0,0,0,0,2006,-0.37,0.48,"Neither","7/19/2021"
"2585",227,1862,12,"7/19/2006","23:33",1,1,0,26,80,1,0,0,0,1,1,2006,-0.27,0.48,"BronzeFrog","7/19/2021"
"2586",228,1863,26,"7/19/2006","23:43",1,1,0,26,80,1,1,1,2,1,1,2006,-0.17,0.48,"Both","7/19/2021"
"2587",231,1869,125,"7/19/2006","22:00",1,0,0,25,80,0,1,2,5,0,0,2006,-1.2,0.48,"BogFrog","7/19/2021"
"2588",1726,4755,14,"7/19/2010","0:13",1,1,0,24,85,1,1,2,5,2,1,2010,0.13,0.48,"Both","7/19/2021"
"2589",1727,4756,168,"7/19/2010","0:25",1,1,0,24,77,1,0,0,0,1,1,2010,0.25,0.48,"BronzeFrog","7/19/2021"
"2590",1728,4757,27,"7/19/2010","0:40",1,1,0,25,71,1,0,0,0,2,1,2010,0.4,0.48,"BronzeFrog","7/19/2021"
"2591",1729,4758,125,"7/19/2010","1:01",1,1,0,24,80,1,1,2,5,1,1,2010,0.61,0.48,"Both","7/19/2021"
"2592",1730,4759,226,"7/19/2010","1:08",1,1,0,24,79,1,0,0,0,3,1,2010,0.68,0.48,"BronzeFrog","7/19/2021"
"2593",1731,4760,400,"7/19/2010","1:16",1,1,0,25,80,1,0,0,0,0,0,2010,0.76,0.48,"Neither","7/19/2021"
"2594",1732,4761,525,"7/19/2010","1:13",1,1,0,25,81,1,1,2,5,0,0,2010,0.73,0.48,"BogFrog","7/19/2021"
"2595",1733,4762,526,"7/19/2010","1:20",1,1,0,25,80,1,1,2,5,1,1,2010,0.8,0.48,"Both","7/19/2021"
"2596",1734,4763,12,"7/19/2010","1:27",1,1,0,25,79,1,1,2,5,1,1,2010,0.87,0.48,"Both","7/19/2021"
"2597",1735,4764,26,"7/19/2010","1:39",1,1,0,24,77,1,1,1,1,1,1,2010,0.99,0.48,"Both","7/19/2021"
"2598",2808,5690,168,"7/19/2012","0:00",0,0,0,23,80,0,0,0,0,3,1,2012,0,0.48,"BronzeFrog","7/19/2021"
"2599",2809,5691,27,"7/19/2012","0:13",0,0,0,24,80,0,1,1,1,2,1,2012,0.13,0.48,"Both","7/19/2021"
"2600",2810,5692,92,"7/19/2012","0:31",0,0,0,23,81,0,0,0,0,0,0,2012,0.31,0.48,"Neither","7/19/2021"
"2601",2811,5693,89,"7/19/2012","0:38",0,0,0,23,89,0,0,0,0,0,0,2012,0.38,0.48,"Neither","7/19/2021"
"2602",2812,5694,214,"7/19/2012","0:49",0,0,0,23,79,0,1,2,3,0,0,2012,0.49,0.48,"BogFrog","7/19/2021"
"2603",2813,5695,90,"7/19/2012","1:01",0,0,0,23,79,0,0,0,0,0,0,2012,0.61,0.48,"Neither","7/19/2021"
"2604",2814,5707,38,"7/19/2012","21:20",0,0,0,25,79,0,0,0,0,0,0,2012,-1.6,0.48,"Neither","7/19/2021"
"2605",229,1866,488,"7/20/2006","0:44",1,1,0,24,80,1,0,0,0,0,0,2006,0.44,0.49,"Neither","7/20/2021"
"2606",230,1868,226,"7/20/2006","1:19",1,1,0,24,80,1,0,0,0,1,1,2006,0.79,0.49,"BronzeFrog","7/20/2021"
"2607",232,1870,13,"7/20/2006","0:32",1,0,0,24,80,0,0,0,0,1,1,2006,0.32,0.49,"BronzeFrog","7/20/2021"
"2608",233,1871,163,"7/20/2006","0:42",1,0,0,24,80,0,0,0,0,1,1,2006,0.42,0.49,"BronzeFrog","7/20/2021"
"2609",234,1872,150,"7/20/2006","0:53",1,0,0,24,80,0,0,0,0,1,1,2006,0.53,0.49,"BronzeFrog","7/20/2021"
"2610",796,3773,187,"7/20/2008","20:37",1,1,0,28,71,3,0,0,0,0,0,2008,-2.03,0.49,"Neither","7/20/2021"
"2611",797,3774,167,"7/20/2008","20:44",1,1,0,27,76,3,0,0,0,0,0,2008,-1.96,0.49,"Neither","7/20/2021"
"2612",798,3776,165,"7/20/2008","20:59",1,1,0,26,82,3,0,0,0,0,1,2008,-1.81,0.49,"BronzeFrog","7/20/2021"
"2613",799,3777,49,"7/20/2008","21:09",1,1,0,26,80,2,0,0,0,0,1,2008,-1.71,0.49,"BronzeFrog","7/20/2021"
"2614",800,3778,164,"7/20/2008","21:18",1,1,0,26,84,2,0,0,0,0,1,2008,-1.62,0.49,"BronzeFrog","7/20/2021"
"2615",801,3779,15,"7/20/2008","21:26",1,1,0,25,77,2,1,0,1,0,1,2008,-1.54,0.49,"Both","7/20/2021"
"2616",802,3783,56,"7/20/2008","22:28",1,1,0,25,78,3,0,0,0,0,0,2008,-0.92,0.49,"Neither","7/20/2021"
"2617",803,3784,21,"7/20/2008","22:42",1,1,0,26,73,3,0,0,0,0,0,2008,-0.78,0.49,"Neither","7/20/2021"
"2618",804,3785,182,"7/20/2008","22:51",1,1,0,24,81,4,0,0,0,0,0,2008,-0.69,0.49,"Neither","7/20/2021"
"2619",805,3786,183,"7/20/2008","23:00",1,1,0,24,83,4,0,0,0,0,0,2008,-0.6,0.49,"Neither","7/20/2021"
"2620",806,3787,184,"7/20/2008","23:10",1,1,0,24,78,4,1,0,1,0,1,2008,-0.5,0.49,"Both","7/20/2021"
"2621",807,3788,22,"7/20/2008","23:19",1,1,0,23,78,4,0,0,0,0,1,2008,-0.41,0.49,"BronzeFrog","7/20/2021"
"2622",808,3789,186,"7/20/2008","23:30",1,1,0,24,80,4,0,0,0,0,0,2008,-0.3,0.49,"Neither","7/20/2021"
"2623",1645,6561,56,"7/20/2014","21:22",0,0,0,26,91,0,1,1,2,2,1,2014,-1.58,0.49,"Both","7/20/2021"
"2624",1646,6562,21,"7/20/2014","21:29",0,0,0,26,91,0,0,0,0,1,1,2014,-1.51,0.49,"BronzeFrog","7/20/2021"
"2625",1647,6563,182,"7/20/2014","21:37",0,0,0,24,95,0,0,0,0,2,1,2014,-1.43,0.49,"BronzeFrog","7/20/2021"
"2626",1648,6564,183,"7/20/2014","21:43",0,0,0,24,95,0,0,0,0,0,0,2014,-1.37,0.49,"Neither","7/20/2021"
"2627",1649,6565,184,"7/20/2014","21:50",0,0,0,25,88,0,0,0,0,0,0,2014,-1.3,0.49,"Neither","7/20/2021"
"2628",1650,6566,22,"7/20/2014","21:57",0,0,0,25,88,0,0,0,0,2,1,2014,-1.23,0.49,"BronzeFrog","7/20/2021"
"2629",1651,6567,483,"7/20/2014","22:06",0,0,0,26,83,0,1,1,1,1,1,2014,-1.14,0.49,"Both","7/20/2021"
"2630",1652,6568,23,"7/20/2014","22:24",0,0,0,26,83,0,1,2,2,2,1,2014,-0.96,0.49,"Both","7/20/2021"
"2631",1653,6569,186,"7/20/2014","22:49",0,0,0,28,98,0,0,0,0,0,0,2014,-0.71,0.49,"Neither","7/20/2021"
"2632",1654,6570,185,"7/20/2014","22:56",0,0,0,28,98,0,0,0,0,2,1,2014,-0.64,0.49,"BronzeFrog","7/20/2021"
"2633",1655,6571,24,"7/20/2014","23:02",0,0,0,28,98,0,0,0,0,2,1,2014,-0.58,0.49,"BronzeFrog","7/20/2021"
"2634",1656,6572,495,"7/20/2014","23:18",0,0,0,24,95,0,1,3,4,3,1,2014,-0.42,0.49,"Both","7/20/2021"
"2635",1657,6573,266,"7/20/2014","23:30",0,0,0,24,90,0,1,3,4,3,1,2014,-0.3,0.49,"Both","7/20/2021"
"2636",1660,6578,29,"7/20/2014","20:33",0,0,0,23,98,0,0,0,NA,2,1,2014,-2.07,0.49,"BronzeFrog","7/20/2021"
"2637",1661,6579,7,"7/20/2014","20:49",0,0,0,23,98,0,1,2,2,2,1,2014,-1.91,0.49,"Both","7/20/2021"
"2638",1662,6581,247,"7/20/2014","21:41",0,0,0,23,98,0,0,0,0,2,1,2014,-1.39,0.49,"BronzeFrog","7/20/2021"
"2639",1663,6582,246,"7/20/2014","22:08",0,2,0,23,98,0,0,0,0,1,1,2014,-1.12,0.49,"BronzeFrog","7/20/2021"
"2640",1664,6583,245,"7/20/2014","22:26",0,2,0,25,89,0,0,0,0,0,0,2014,-0.94,0.49,"Neither","7/20/2021"
"2641",1665,6584,161,"7/20/2014","22:51",0,2,0,24,97,0,1,1,1,2,1,2014,-0.69,0.49,"Both","7/20/2021"
"2642",1802,5209,168,"7/20/2011","20:10",0,1,0,25,87,1,0,0,0,1,1,2011,-2.3,0.49,"BronzeFrog","7/20/2021"
"2643",1803,5210,27,"7/20/2011","20:24",0,1,0,26,79,1,1,1,1,3,1,2011,-2.16,0.49,"Both","7/20/2021"
"2644",1804,5212,488,"7/20/2011","20:55",0,0,0,24,79,1,0,0,0,0,0,2011,-1.85,0.49,"Neither","7/20/2021"
"2645",1805,5215,26,"7/20/2011","21:14",0,0,0,25,84,1,1,3,3,1,1,2011,-1.66,0.49,"Both","7/20/2021"
"2646",1806,5216,12,"7/20/2011","21:22",0,0,0,24,82,1,0,0,0,3,1,2011,-1.58,0.49,"BronzeFrog","7/20/2021"
"2647",1807,5217,400,"7/20/2011","21:31",0,0,0,24,92,1,0,0,0,0,0,2011,-1.49,0.49,"Neither","7/20/2021"
"2648",1808,5218,226,"7/20/2011","21:40",0,0,0,26,86,1,0,0,0,0,0,2011,-1.4,0.49,"Neither","7/20/2021"
"2649",1809,5219,125,"7/20/2011","21:49",0,0,0,25,76,1,1,3,5,3,1,2011,-1.31,0.49,"Both","7/20/2021"
"2650",1810,5220,525,"7/20/2011","22:04",0,0,0,24,90,1,0,0,0,2,1,2011,-1.16,0.49,"BronzeFrog","7/20/2021"
"2651",1811,5221,14,"7/20/2011","22:19",0,0,0,24,78,1,0,0,0,3,1,2011,-1.01,0.49,"BronzeFrog","7/20/2021"
"2652",1812,5222,170,"7/20/2011","20:05",0,1,0,25,78,1,1,3,3,3,1,2011,-2.35,0.49,"Both","7/20/2021"
